case,frame_id,timestamp,is_keyframe_created,num_keyframes,num_mappoints,local_map_matches_before_pose,inlier_map_matches_after_pose,estimated_accum_path_m,estimated_frame_step_m,mask_ratio,ckf_accepted_depth_candidates,ckf_boundary_existing_supported_candidates,ckf_boundary_skipped_new_candidates,ckf_direct_vetoed_candidates,lm_delayed_rejected_boundary_pairs,lm_delayed_support_sum,lm_kept_pairs_after_boundary,lm_kept_pairs_after_delayed_boundary,lm_kept_static_pairs_after_instance,lm_promoted_geom_created,lm_promoted_geom_depth,lm_promoted_geom_enter,lm_promoted_geom_parallax,lm_promoted_geom_reproj1,lm_promoted_geom_reproj2,lm_promoted_geom_scale,lm_promoted_geom_triangulated,lm_quality_depth_support_sum,lm_quality_found_support_sum,lm_quality_frame_support_sum,lm_quality_raw_depth_support_sum,lm_quality_raw_support_sum,lm_quality_rejected_boundary_pairs,lm_quality_reliable_support_sum,lm_quality_residual_support_sum,lm_score_created,lm_score_geom_evaluated,lm_score_post_geom_rejected,lm_score_support_accepted,lm_score_support_candidates,lm_score_support_rejected,lm_skipped_boundary_pairs,lm_skipped_instance_pairs,lm_support_promoted_boundary_pairs,lm_v7_allowed,lm_v7_candidates,lm_v7_coverage_allowed,lm_v7_coverage_pressure,lm_v7_keyframe_pressure,lm_v7_lba_pressure,lm_v7_probation_culled_found_ratio,lm_v7_probation_culled_low_obs,lm_v7_probation_low_use_rejected,lm_v7_probation_matured,lm_v7_probation_pose_use_chi2_weight,lm_v7_probation_pose_use_chi2_weighted_sum,lm_v7_probation_pose_use_edges,lm_v7_probation_pose_use_inliers,lm_v7_probation_prebad,lm_v7_probation_residual_rejected,lm_v7_probation_score_recent,lm_v7_probation_survived,lm_v7_quota_rejected,lm_v7_rejected,lm_v7_scale_pressure,lm_v7_state_allowed,lm_v7_total_boundary_features,lm_v7_tracking_pressure,lm_v7_unmatched_boundary_cells,lm_v7_unmatched_boundary_features
wrpy_v7_original,764,1341846673.574072,1,326,5704,347,149,13.160522,0.005712,0.146195,299.0,13.0,6.0,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,765,1341846673.606102,1,327,5700,337,148,13.171076,0.010554,0.162676,273.0,5.0,2.0,174.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,766,1341846673.648026,1,328,5717,329,124,13.184050,0.012973,0.180827,285.0,1.0,2.0,197.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,767,1341846673.673965,1,329,5726,347,129,13.186469,0.002419,0.172816,341.0,12.0,10.0,176.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,768,1341846673.710162,1,327,5662,329,123,13.191860,0.005391,0.195876,302.0,4.0,1.0,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,769,1341846673.742225,1,328,5666,345,133,13.200212,0.008352,0.216559,306.0,2.0,2.0,206.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,770,1341846673.774298,1,329,5678,358,129,13.214200,0.013988,0.207813,315.0,6.0,11.0,193.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,771,1341846673.810154,1,330,5687,352,132,13.239299,0.025099,0.231182,315.0,1.0,3.0,214.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,772,1341846673.842305,1,327,5624,322,123,13.256675,0.017376,0.252165,323.0,5.0,1.0,233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,773,1341846673.874285,1,328,5656,353,119,13.273589,0.016914,0.205225,359.0,7.0,21.0,217.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,774,1341846673.910253,1,329,5677,341,113,13.279424,0.005835,0.227298,323.0,12.0,13.0,256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,775,1341846673.942284,1,330,5687,367,131,13.314186,0.034762,0.254186,305.0,7.0,8.0,299.0,1.0,0.0,12.0,28.0,16.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,776,1341846673.978434,1,328,5622,386,126,13.363018,0.048833,0.229596,306.0,14.0,19.0,277.0,2.0,0.0,62.0,152.0,126.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,777,1341846674.016486,1,329,5741,501,218,13.378533,0.015515,0.243330,302.0,6.0,7.0,306.0,0.0,0.0,,60.0,48.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,778,1341846674.052060,1,330,5791,508,229,13.395631,0.017098,0.256432,306.0,11.0,9.0,303.0,1.0,0.0,42.0,73.0,48.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,779,1341846674.084057,1,331,5821,468,233,13.420571,0.024939,0.226751,297.0,3.0,11.0,290.0,1.0,0.0,19.0,51.0,9.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,780,1341846674.152235,1,330,5743,482,213,13.490079,0.069508,0.250332,321.0,4.0,5.0,301.0,0.0,0.0,,108.0,87.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,781,1341846674.178154,1,331,5818,498,237,13.498263,0.008184,0.273151,290.0,4.0,6.0,335.0,0.0,0.0,,50.0,44.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,782,1341846674.210322,1,332,5856,480,212,13.544120,0.045857,0.239440,326.0,18.0,14.0,298.0,0.0,0.0,,32.0,19.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,783,1341846674.246217,1,333,5837,489,238,13.583132,0.039012,0.265173,343.0,11.0,13.0,310.0,0.0,0.0,,51.0,30.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,784,1341846674.278035,1,331,5752,482,231,13.624468,0.041337,0.281357,339.0,11.0,20.0,331.0,0.0,0.0,,34.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,785,1341846674.310117,1,332,5778,511,260,13.649228,0.024760,0.248594,346.0,11.0,19.0,309.0,0.0,0.0,,22.0,22.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,786,1341846674.346212,1,333,5793,514,248,13.661259,0.012030,0.267038,331.0,9.0,16.0,347.0,0.0,0.0,,21.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,787,1341846674.378058,1,334,5796,496,228,13.687363,0.026104,0.281712,344.0,18.0,22.0,365.0,0.0,0.0,,17.0,17.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,788,1341846674.410162,1,333,5714,490,231,13.730160,0.042797,0.250485,341.0,13.0,17.0,326.0,0.0,0.0,,27.0,27.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,789,1341846674.446125,1,334,5753,513,241,13.733098,0.002937,0.271263,306.0,13.0,9.0,373.0,0.0,0.0,,26.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,790,1341846674.478198,1,335,5786,493,231,13.745934,0.012836,0.292051,303.0,17.0,24.0,378.0,0.0,0.0,,15.0,15.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,791,1341846674.514124,1,336,5794,466,237,13.759679,0.013745,0.261927,289.0,13.0,13.0,349.0,0.0,0.0,,12.0,12.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,792,1341846674.546062,1,335,5688,462,231,13.773497,0.013818,0.282520,291.0,13.0,20.0,379.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,793,1341846674.578094,1,336,5688,472,220,13.780298,0.006801,0.301058,266.0,16.0,21.0,414.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,794,1341846674.614179,1,337,5698,482,227,13.788129,0.007831,0.289040,281.0,7.0,11.0,366.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,795,1341846674.646259,1,338,5707,444,209,13.803063,0.014934,0.308109,257.0,2.0,2.0,419.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,796,1341846674.682209,1,337,5643,443,201,13.812537,0.009474,0.320052,279.0,4.0,2.0,437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,797,1341846674.714186,1,338,5660,441,203,13.829160,0.016623,0.265234,321.0,11.0,14.0,352.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,798,1341846674.752271,1,339,5670,436,198,13.839682,0.010522,0.280182,297.0,16.0,10.0,368.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,799,1341846674.782151,1,340,5672,464,206,13.847415,0.007733,0.297122,271.0,10.0,8.0,384.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,800,1341846674.814222,1,339,5589,448,206,13.858256,0.010841,0.285133,284.0,9.0,13.0,385.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,801,1341846674.846370,1,340,5587,444,204,13.865755,0.007498,0.297819,273.0,12.0,2.0,394.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,802,1341846674.882158,1,341,5591,465,219,13.875396,0.009641,0.311195,241.0,6.0,2.0,402.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,803,1341846674.914224,1,342,5596,458,219,13.890429,0.015032,0.294072,250.0,6.0,9.0,353.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,804,1341846674.950305,1,342,5541,442,216,13.901610,0.011181,0.312865,240.0,6.0,3.0,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,805,1341846674.982342,1,343,5554,409,194,13.919837,0.018227,0.330710,232.0,2.0,2.0,409.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,806,1341846675.014137,1,344,5578,369,130,13.932197,0.012360,0.316732,262.0,2.0,8.0,368.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,807,1341846675.050230,1,345,5588,385,159,13.942262,0.010065,0.346344,260.0,3.0,3.0,447.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,808,1341846675.088201,1,343,5536,382,155,13.963270,0.021008,0.371491,260.0,1.0,2.0,426.0,0.0,0.0,,28.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,809,1341846675.114495,1,344,5590,341,101,13.975153,0.011882,0.314076,324.0,3.0,14.0,400.0,0.0,0.0,,12.0,12.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,810,1341846675.150188,1,345,5637,354,78,13.990294,0.015141,0.330615,309.0,16.0,23.0,477.0,0.0,0.0,,4.0,3.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,811,1341846675.182290,1,346,5664,396,86,14.015048,0.024754,0.353581,312.0,20.0,15.0,509.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,812,1341846675.218759,1,344,5873,362,91,14.066422,0.051374,0.118473,706.0,31.0,46.0,116.0,1.0,0.0,6.0,44.0,5.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,813,1341846675.251951,1,345,6111,447,176,14.096572,0.030150,0.133320,661.0,11.0,20.0,177.0,0.0,0.0,,5.0,1.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,814,1341846675.282406,1,346,6240,501,213,14.127377,0.030804,0.156449,634.0,13.0,29.0,187.0,0.0,0.0,,15.0,4.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,815,1341846675.318078,1,347,6280,495,165,14.160845,0.033468,0.133903,730.0,24.0,46.0,134.0,0.0,0.0,,16.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,816,1341846675.350149,1,347,6210,480,140,14.188887,0.028042,0.155091,677.0,21.0,23.0,215.0,2.0,0.0,2.0,37.0,26.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,817,1341846675.382271,1,348,6323,490,146,14.239926,0.051038,0.181748,658.0,22.0,21.0,260.0,4.0,5.0,28.0,36.0,31.0,,,,,,,,,0.0,2.0,5.0,3.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,818,1341846675.418247,1,349,6325,491,145,14.281241,0.041316,0.376338,418.0,28.0,68.0,471.0,15.0,1.0,9.0,15.0,7.0,,,,,,,,,0.0,0.0,1.0,1.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,819,1341846675.450238,1,350,6275,516,108,14.314321,0.033079,0.401615,324.0,13.0,15.0,585.0,6.0,3.0,10.0,10.0,10.0,,,,,,,,,0.0,1.0,3.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,13.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,820,1341846675.486165,1,349,5998,486,91,14.374572,0.060251,0.427699,304.0,14.0,10.0,616.0,1.0,0.0,1.0,11.0,8.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,27.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,821,1341846675.518083,1,350,6234,514,112,14.393887,0.019315,0.077360,793.0,8.0,37.0,102.0,5.0,6.0,4.0,13.0,5.0,,,,,,,,,0.0,4.0,2.0,6.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,822,1341846675.550092,1,351,6454,566,169,14.416465,0.022578,0.088516,783.0,1.0,27.0,103.0,2.0,0.0,3.0,13.0,3.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,823,1341846675.586070,1,352,6636,596,202,14.436070,0.019606,0.103398,735.0,4.0,18.0,117.0,2.0,4.0,4.0,14.0,1.0,,,,,,,,,0.0,4.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,824,1341846675.618075,1,351,6501,587,195,14.491588,0.055518,0.094609,725.0,34.0,44.0,92.0,2.0,6.0,2.0,16.0,7.0,,,,,,,,,0.0,0.0,6.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,13.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,825,1341846675.650024,1,352,6522,594,186,14.514060,0.022472,0.117852,706.0,61.0,51.0,132.0,2.0,14.0,2.0,16.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,10.0,6.0,14.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,2.0,2.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,1.0,122.0,0.0,10.0,60.0
wrpy_v7_original,826,1341846675.686118,1,353,6539,627,204,14.534551,0.020491,0.143311,670.0,42.0,47.0,148.0,0.0,0.0,,19.0,11.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,11.0,0.0,,,,,,,0.0,0.0,0.0,0.0,1.0,1.413474,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,
wrpy_v7_original,827,1341846675.718055,1,354,6589,612,172,14.556005,0.021454,0.170895,661.0,45.0,38.0,134.0,1.0,1.0,1.0,23.0,,,,,,,,,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,1.0,1.413474,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,
wrpy_v7_original,829,1341846675.786330,1,355,6419,581,174,14.604128,0.024342,0.215120,581.0,37.0,19.0,205.0,1.0,0.0,10.0,26.0,13.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,9.0,0.0,,,,,,,0.0,0.0,0.0,0.0,1.0,1.413474,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,,
wrpy_v7_original,830,1341846675.818106,1,356,6554,589,184,14.629023,0.024895,0.053271,698.0,27.0,31.0,35.0,0.0,0.0,,23.0,2.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,831,1341846675.854095,1,357,6650,628,227,14.655194,0.026171,0.065804,702.0,21.0,15.0,75.0,1.0,0.0,3.0,17.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,832,1341846675.886163,1,358,6732,612,166,14.682090,0.026896,0.077796,651.0,13.0,7.0,96.0,2.0,0.0,4.0,22.0,4.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,834,1341846675.961651,1,358,6548,560,141,14.740515,0.031590,0.181501,451.0,29.0,35.0,253.0,0.0,0.0,,39.0,25.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,835,1341846676.028080,1,359,6579,499,81,14.786078,0.045562,0.158783,479.0,21.0,9.0,209.0,1.0,0.0,5.0,49.0,36.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,836,1341846676.054246,1,360,6594,524,100,14.800543,0.014466,0.198477,487.0,24.0,16.0,221.0,6.0,1.0,23.0,34.0,20.0,,,,,,,,,0.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,837,1341846676.086207,1,361,6597,497,100,14.830143,0.029600,0.188376,368.0,11.0,18.0,222.0,0.0,0.0,,12.0,10.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,838,1341846676.122163,1,360,6410,492,101,14.873711,0.043568,0.201865,366.0,17.0,10.0,229.0,0.0,0.0,,39.0,29.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,839,1341846676.154447,1,361,6445,473,94,14.918255,0.044544,0.131644,421.0,20.0,25.0,142.0,5.0,5.0,78.0,88.0,78.0,,,,,,,,,0.0,0.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,840,1341846676.190230,1,362,6518,535,142,14.970494,0.052239,0.128923,388.0,14.0,16.0,168.0,0.0,0.0,,59.0,28.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,841,1341846676.222476,1,363,6590,534,106,14.996351,0.025857,0.142135,379.0,19.0,14.0,212.0,1.0,4.0,11.0,68.0,23.0,,,,,,,,,0.0,0.0,4.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,842,1341846676.257017,1,363,6514,560,136,15.055223,0.058872,0.224788,375.0,24.0,20.0,224.0,0.0,0.0,,62.0,28.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,843,1341846676.290401,1,364,6549,532,132,15.067160,0.011937,0.216562,399.0,23.0,26.0,198.0,1.0,2.0,19.0,65.0,50.0,,,,,,,,,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,844,1341846676.322689,1,365,6636,525,126,15.127639,0.060479,0.208529,395.0,15.0,19.0,196.0,2.0,0.0,19.0,42.0,12.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,845,1341846676.360815,1,366,6693,521,77,15.158203,0.030563,0.222744,408.0,16.0,30.0,234.0,1.0,0.0,4.0,10.0,1.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,846,1341846676.390851,1,367,6595,552,115,15.206023,0.047820,0.187350,477.0,22.0,23.0,165.0,0.0,0.0,,52.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,847,1341846676.424250,1,368,6659,547,142,15.235928,0.029905,0.146927,482.0,6.0,18.0,166.0,0.0,0.0,,27.0,6.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,848,1341846676.459033,1,369,6684,563,144,15.267846,0.031919,0.234199,418.0,11.0,15.0,187.0,0.0,0.0,,35.0,9.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,849,1341846676.490669,1,370,6698,612,163,15.288754,0.020908,0.204840,423.0,13.0,6.0,173.0,0.0,0.0,,24.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
